,0
Danny Rose,"['\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Medial Collateral Ligament Knee Injury', '\xa0Medial Collateral Ligament Knee Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', 'not in squad', '\xa0Yellow card suspension', '\xa0Medial Collateral Ligament Knee Injury', '\xa0Medial Collateral Ligament Knee Injury', '\xa0Medial Collateral Ligament Knee Injury', '\xa0Medial Collateral Ligament Knee Injury', '\xa0Medial Collateral Ligament Knee Injury', '\xa0Medial Collateral Ligament Knee Injury', '\xa0Medial Collateral Ligament Knee Injury', '\xa0Medial Collateral Ligament Knee Injury', '\xa0Medial Collateral Ligament Knee Injury', '\xa0Medial Collateral Ligament Knee Injury', '\xa0Medial Collateral Ligament Knee Injury', '\xa0Medial Collateral Ligament Knee Injury', '\xa0Medial Collateral Ligament Knee Injury', '\xa0Medial Collateral Ligament Knee Injury', '\xa0Medial Collateral Ligament Knee Injury', 'not in squad', 'not in squad', '\xa0Medial Collateral Ligament Knee Injury', '\xa0Medial Collateral Ligament Knee Injury', '\xa0Medial Collateral Ligament Knee Injury', '\xa0Hamstring Injury', 'not in squad']"
Charlie Daniels,"['not in squad', 'not in squad', '\xa0Hamstring Injury', '\xa0Hamstring Injury', 'not in squad', 'not in squad', 'not in squad']"
Ethan Hamilton,"['With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'not in squad']"
Curtis Good,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'not in squad', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'not in squad', 'not in squad', 'With the 2nd team', 'not in squad', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'not in squad', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'With the 2nd team', 'not in squad', 'With the 2nd team']"
David Silva,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Philippe Coutinho,"['\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', 'not in squad', 'not in squad', '\xa0Ankle Injury']"
Charly Musonda Jr.,"['\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', 'not in squad', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
David de Gea,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Gary Cahill,"['not in squad', 'not in squad']"
Jack Simpson,[]
Bernardo Silva,"['not in squad', 'not in squad', 'not in squad']"
Josh Tymon,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Aaron Wan-Bissaka,[]
Danny Welbeck,"['\xa0Cartilage Damage', '\xa0Cartilage Damage', '\xa0Cartilage Damage', '\xa0Cartilage Damage', '\xa0Cartilage Damage', '\xa0Cartilage Damage', 'not in squad', '\xa0Cartilage Damage', '\xa0Cartilage Damage', '\xa0Cartilage Damage', '\xa0Cartilage Damage', '\xa0Cartilage Damage', '\xa0Cartilage Damage', '\xa0Cartilage Damage', '\xa0Cartilage Damage', '\xa0Cartilage Damage', '\xa0Cartilage Damage', '\xa0Cartilage Damage', '\xa0Cartilage Damage', '\xa0Cartilage Damage', '\xa0Cartilage Damage', '\xa0Cartilage Damage', '\xa0Cartilage Damage', '\xa0Cartilage Damage', '\xa0Cartilage Damage', '\xa0Cartilage Damage', 'not in squad', 'not in squad', '\xa0Toe Injury', 'With the 2nd team', 'not in squad', '\xa0Cartilage Damage', '\xa0Cartilage Damage', '\xa0Cartilage Damage']"
Jack Colback,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Michael Collins,[]
James Tilley,"['\xa0Red card suspension', '\xa0Red card suspension']"
Oumar Niasse,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the U21s', 'With the U21s', 'not in squad', 'With the U21s', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the U21s', 'not in squad', 'With the U21s', 'With the U21s', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the U21s']"
Joe Hart,[]
Jon Flanagan,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Cheikhou Kouyaté,"['\xa0Groin Strain', '\xa0Groin Strain', 'International match', 'International match', 'not in squad', 'not in squad', 'not in squad', 'Called up to national team', 'not in squad']"
Morgan Feeney,"['International match', 'International match', 'International match', 'not in squad', 'not in squad', 'not in squad', 'With the U18s', 'With the U18s', 'With the U18s', 'With the U18s', 'not in squad', 'not in squad']"
Stuart Findlay,"['not in squad', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'With the 2nd team', 'not in squad', 'not in squad', 'With the 2nd team', 'not in squad', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'not in squad', 'not in squad', 'With the 2nd team', 'not in squad', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'With the 2nd team']"
Ahmed Hegazy,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Joe Lolley,"['\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Cenk Tosun,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Yellow card suspension']"
André Ayew,"['\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', 'International match', 'International match', 'International match', 'International match', 'not in squad', 'Called up to national team', '\xa0Hamstring Injury', 'not in squad']"
Alfie Whiteman,"['International match', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'not in squad', 'With youth team', 'With the pros', 'With youth team', 'not in squad', 'With youth team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Andy Carroll,"['\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury']"
Joshua Da Silva,"['With the 2nd team', 'With the pros', 'With youth team', 'With the 2nd team', 'With the pros', 'With the 2nd team', 'not in squad', 'With the 2nd team', 'not in squad', 'With the 2nd team', 'With the 2nd team']"
Danny Williams,"['not in squad', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Yellow card suspension', 'not in squad']"
Chris Long,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Mario Lemina,"['\xa0Indirect card suspension', 'not in squad', 'not in squad', 'not in squad', '\xa0Flu', 'Called up to national team', 'Called up to national team', '\xa0Back trouble', '\xa0Back trouble', '\xa0Back trouble', '\xa0Back trouble', 'not in squad', 'International match', '\xa0Back trouble']"
Adnan Maric,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Reiss Nelson,"['With the 2nd team', 'With the 2nd team', 'not in squad', 'not in squad', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With youth team', 'not in squad', 'With youth team', 'With youth team', 'not in squad', 'With the 2nd team', 'With youth team', 'not in squad', 'With the 2nd team', 'not in squad', 'not in squad', 'With the 2nd team', 'not in squad', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team']"
Daley Blind,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Ivan Toney,"['not in squad', 'not in squad', '\xa0Indirect card suspension', '\xa0Yellow card suspension', '\xa0Yellow card suspension', '\xa0Yellow card suspension', 'not in squad']"
Diafra Sakho,"['\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', 'not in squad', 'not in squad', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Hamstring Injury']"
Charlie Gilmour,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Christian Benteke,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Nacer Chadli,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Jeffrey Schlupp,"['\xa0Strain', 'not in squad', '\xa0Strain', '\xa0Strain', '\xa0Strain', '\xa0Strain', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Hamstring Injury', '\xa0Hamstring Injury', 'not in squad', 'not in squad']"
Tomer Hemed,"['not in squad', 'not in squad', 'not in squad']"
Oliver Norwood,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Jeremie Boga,"['not in squad', 'not in squad', 'not in squad', '\xa0Muscle Injury', 'not in squad', 'not in squad', 'not in squad', '\xa0Muscle Injury']"
Jamaal Lascelles,"['not in squad', 'not in squad', 'not in squad']"
Sam Byram,"['not in squad', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', 'not in squad', 'not in squad', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury']"
Sam Baldock,"['\xa0Indirect card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Lucas Moura,['not in squad']
Jonathan Williams,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Shoulder Injury', '\xa0Shoulder Injury', 'not in squad']"
Mike van der Hoorn,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Seamus Coleman,"['\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Ankle Injury']"
Jason Lokilo,[]
Demarai Gray,['not in squad']
Brendan Galloway,"['not in squad', 'With the U21s', 'not in squad', 'not in squad', '\xa0Bruise', '\xa0Bruise', '\xa0Bruise', 'not in squad', 'not in squad', 'With the U21s', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the U21s', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Ciaran Clark,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Patrick Roberts,"['\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury']"
Tom Davies,"['With the pros', 'International match', 'With the pros']"
Daniel Amartey,"['International match', 'International match', 'International match', 'International match', 'not in squad', 'Called up to national team', 'International match']"
Mikael Ndjoli,[]
Wilfried Bony,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'International match', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match']"
Ruben Loftus-Cheek,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Elias Kachunga,"['\xa0Calf Problems', '\xa0Calf Problems', '\xa0Calf Problems', '\xa0Calf Problems', 'not in squad']"
Hugo Lloris,"['\xa0Hamstring Injury', '\xa0Hamstring Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Erik Pieters,[]
Aleksandar Dragovic,"['not in squad', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', 'not in squad', 'not in squad']"
Levi Lumeka,[]
Sead Haksabanovic,[]
Rolando Aarons,"['\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', 'not in squad', 'not in squad', 'not in squad', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Metatarsal Fracture', 'not in squad', '\xa0Cruciate Ligament Injury']"
